word,letters,count,letter_1,letter_2,letter_3,letter_4,letter_5,letter_6,letter_7
弱肉強食,"['弱', '肉', '強', '食']",4,弱,肉,強,食,,,
重厚長大,"['重', '厚', '長', '大']",4,重,厚,長,大,,,
十全十美,"['十', '全', '十', '美']",4,十,全,十,美,,,
十人十色,"['十', '人', '十', '色']",4,十,人,十,色,,,
十年一剣,"['十', '年', '一', '剣']",4,十,年,一,剣,,,
十年一昔,"['十', '年', '一', '昔']",4,十,年,一,昔,,,
十万億土,"['十', '万', '億', '土']",4,十,万,億,土,,,
樹下石上,"['樹', '下', '石', '上']",4,樹,下,石,上,,,
酒池肉林,"['酒', '池', '肉', '林']",4,酒,池,肉,林,,,
春和景明,"['春', '和', '景', '明']",4,春,和,景,明,,,
上意下達,"['上', '意', '下', '達']",4,上,意,下,達,,,
上下一心,"['上', '下', '一', '心']",4,上,下,一,心,,,
上下天光,"['上', '下', '天', '光']",4,上,下,天,光,,,
上行下効,"['上', '行', '下', '効']",4,上,行,下,効,,,
生死事大,"['生', '死', '事', '大']",4,生,死,事,大,,,
笑止千万,"['笑', '止', '千', '万']",4,笑,止,千,万,,,
生生世世,"['生', '生', '世', '世']",4,生,生,世,世,,,
生死流転,"['生', '死', '流', '転']",4,生,死,流,転,,,
小利大損,"['小', '利', '大', '損']",4,小,利,大,損,,,
生老病死,"['生', '老', '病', '死']",4,生,老,病,死,,,
諸子百家,"['諸', '子', '百', '家']",4,諸,子,百,家,,,
白河夜船,"['白', '河', '夜', '船']",4,白,河,夜,船,,,
自力更生,"['自', '力', '更', '生']",4,自,力,更,生,,,
至理名言,"['至', '理', '名', '言']",4,至,理,名,言,,,
事理明白,"['事', '理', '明', '白']",4,事,理,明,白,,,
四六時中,"['四', '六', '時', '中']",4,四,六,時,中,,,
心機一転,"['心', '機', '一', '転']",4,心,機,一,転,,,
真実一路,"['真', '実', '一', '路']",4,真,実,一,路,,,
人心一新,"['人', '心', '一', '新']",4,人,心,一,新,,,
心地光明,"['心', '地', '光', '明']",4,心,地,光,明,,,
心満意足,"['心', '満', '意', '足']",4,心,満,意,足,,,
水村山郭,"['水', '村', '山', '郭']",4,水,村,山,郭,,,
頭寒足熱,"['頭', '寒', '足', '熱']",4,頭,寒,足,熱,,,
晴雲秋月,"['晴', '雲', '秋', '月']",4,晴,雲,秋,月,,,
生寄死帰,"['生', '寄', '死', '帰']",4,生,寄,死,帰,,,
精金良玉,"['精', '金', '良', '玉']",4,精,金,良,玉,,,
晴耕雨読,"['晴', '耕', '雨', '読']",4,晴,耕,雨,読,,,
青山一髪,"['青', '山', '一', '髪']",4,青,山,一,髪,,,
青松落色,"['青', '松', '落', '色']",4,青,松,落,色,,,
聖人君子,"['聖', '人', '君', '子']",4,聖,人,君,子,,,
生知安行,"['生', '知', '安', '行']",4,生,知,安,行,,,
青天白日,"['青', '天', '白', '日']",4,青,天,白,日,,,
清風明月,"['清', '風', '明', '月']",4,清,風,明,月,,,
雪月風花,"['雪', '月', '風', '花']",4,雪,月,風,花,,,
切問近思,"['切', '問', '近', '思']",4,切,問,近,思,,,
世道人心,"['世', '道', '人', '心']",4,世,道,人,心,,,
千客万来,"['千', '客', '万', '来']",4,千,客,万,来,,,
千軍万馬,"['千', '軍', '万', '馬']",4,千,軍,万,馬,,,
千言万語,"['千', '言', '万', '語']",4,千,言,万,語,,,
千差万別,"['千', '差', '万', '別']",4,千,差,万,別,,,
千山万水,"['千', '山', '万', '水']",4,千,山,万,水,,,
千思万考,"['千', '思', '万', '考']",4,千,思,万,考,,,
全生全帰,"['全', '生', '全', '帰']",4,全,生,全,帰,,,
千村万落,"['千', '村', '万', '落']",4,千,村,万,落,,,
前代未聞,"['前', '代', '未', '聞']",4,前,代,未,聞,,,
先知先覚,"['先', '知', '先', '覚']",4,先,知,先,覚,,,
前程万里,"['前', '程', '万', '里']",4,前,程,万,里,,,
先手必勝,"['先', '手', '必', '勝']",4,先,手,必,勝,,,
千変万化,"['千', '変', '万', '化']",4,千,変,万,化,,,
千万無量,"['千', '万', '無', '量']",4,千,万,無,量,,,
千里結言,"['千', '里', '結', '言']",4,千,里,結,言,,,
千里同風,"['千', '里', '同', '風']",4,千,里,同,風,,,
草根木皮,"['草', '根', '木', '皮']",4,草,根,木,皮,,,
走馬看花,"['走', '馬', '看', '花']",4,走,馬,看,花,,,
巣林一枝,"['巣', '林', '一', '枝']",4,巣,林,一,枝,,,
素車白馬,"['素', '車', '白', '馬']",4,素,車,白,馬,,,
損者三友,"['損', '者', '三', '友']",4,損,者,三,友,,,
大快人心,"['大', '快', '人', '心']",4,大,快,人,心,,,
大器小用,"['大', '器', '小', '用']",4,大,器,小,用,,,
大義名分,"['大', '義', '名', '分']",4,大,義,名,分,,,
体元居正,"['体', '元', '居', '正']",4,体,元,居,正,,,
大死一番,"['大', '死', '一', '番']",4,大,死,一,番,,,
大所高所,"['大', '所', '高', '所']",4,大,所,高,所,,,
大同小異,"['大', '同', '小', '異']",4,大,同,小,異,,,
大道不器,"['大', '道', '不', '器']",4,大,道,不,器,,,
台風一過,"['台', '風', '一', '過']",4,台,風,一,過,,,
他力本願,"['他', '力', '本', '願']",4,他,力,本,願,,,
単刀直入,"['単', '刀', '直', '入']",4,単,刀,直,入,,,
千五百秋,"['千', '五', '百', '秋']",4,千,五,百,秋,,,
知行合一,"['知', '行', '合', '一']",4,知,行,合,一,,,
知行合一説,"['知', '行', '合', '一', '説']",5,知,行,合,一,説,,
知者楽水,"['知', '者', '楽', '水']",4,知,者,楽,水,,,
米法山水,"['米', '法', '山', '水']",4,米,法,山,水,,,
置酒高会,"['置', '酒', '高', '会']",4,置,酒,高,会,,,
知足安分,"['知', '足', '安', '分']",4,知,足,安,分,,,
地平天成,"['地', '平', '天', '成']",4,地,平,天,成,,,
中通外直,"['中', '通', '外', '直']",4,中,通,外,直,,,
中肉中背,"['中', '肉', '中', '背']",4,中,肉,中,背,,,
長安日辺,"['長', '安', '日', '辺']",4,長,安,日,辺,,,
朝雲暮雨,"['朝', '雲', '暮', '雨']",4,朝,雲,暮,雨,,,
重見天日,"['重', '見', '天', '日']",4,重,見,天,日,,,
鳥語花香,"['鳥', '語', '花', '香']",4,鳥,語,花,香,,,
朝三暮四,"['朝', '三', '暮', '四']",4,朝,三,暮,四,,,
長者三代,"['長', '者', '三', '代']",4,長,者,三,代,,,
長生不死,"['長', '生', '不', '死']",4,長,生,不,死,,,
丁丁発止,"['丁', '丁', '発', '止']",4,丁,丁,発,止,,,
頂天立地,"['頂', '天', '立', '地']",4,頂,天,立,地,,,
九十九髪,"['九', '十', '九', '髪']",4,九,十,九,髪,,,
九十九折,"['九', '十', '九', '折']",4,九,十,九,折,,,
手練手管,"['手', '練', '手', '管']",4,手,練,手,管,,,
電光石火,"['電', '光', '石', '火']",4,電,光,石,火,,,
天姿国色,"['天', '姿', '国', '色']",4,天,姿,国,色,,,
天地一指,"['天', '地', '一', '指']",4,天,地,一,指,,,
天地神明,"['天', '地', '神', '明']",4,天,地,神,明,,,
天長地久,"['天', '長', '地', '久']",4,天,長,地,久,,,
天手古舞,"['天', '手', '古', '舞']",4,天,手,古,舞,,,
田夫野人,"['田', '夫', '野', '人']",4,田,夫,野,人,,,
天理人欲,"['天', '理', '人', '欲']",4,天,理,人,欲,,,
冬夏青青,"['冬', '夏', '青', '青']",4,冬,夏,青,青,,,
同文同種,"['同', '文', '同', '種']",4,同,文,同,種,,,
土階三等,"['土', '階', '三', '等']",4,土,階,三,等,,,
読書三余,"['読', '書', '三', '余']",4,読,書,三,余,,,
特筆大書,"['特', '筆', '大', '書']",4,特,筆,大,書,,,
南山不落,"['南', '山', '不', '落']",4,南,山,不,落,,,
南船北馬,"['南', '船', '北', '馬']",4,南,船,北,馬,,,
二河白道,"['二', '河', '白', '道']",4,二,河,白,道,,,
二束三文,"['二', '束', '三', '文']",4,二,束,三,文,,,
日進月歩,"['日', '進', '月', '歩']",4,日,進,月,歩,,,
二人三脚,"['二', '人', '三', '脚']",4,二,人,三,脚,,,
二百十日,"['二', '百', '十', '日']",4,二,百,十,日,,,
入木三分,"['入', '木', '三', '分']",4,入,木,三,分,,,
二六時中,"['二', '六', '時', '中']",4,二,六,時,中,,,
年百年中,"['年', '百', '年', '中']",4,年,百,年,中,,,
博学多才,"['博', '学', '多', '才']",4,博,学,多,才,,,
白玉楼中,"['白', '玉', '楼', '中']",4,白,玉,楼,中,,,
白日昇天,"['白', '日', '昇', '天']",4,白,日,昇,天,,,
白水真人,"['白', '水', '真', '人']",4,白,水,真,人,,,
博聞強記,"['博', '聞', '強', '記']",4,博,聞,強,記,,,
馬耳東風,"['馬', '耳', '東', '風']",4,馬,耳,東,風,,,
八十八夜,"['八', '十', '八', '夜']",4,八,十,八,夜,,,
白黒分明,"['白', '黒', '分', '明']",4,白,黒,分,明,,,
発人深省,"['発', '人', '深', '省']",4,発,人,深,省,,,
八方美人,"['八', '方', '美', '人']",4,八,方,美,人,,,
鼻元思案,"['鼻', '元', '思', '案']",4,鼻,元,思,案,,,
反間苦肉,"['反', '間', '苦', '肉']",4,反,間,苦,肉,,,
万古千秋,"['万', '古', '千', '秋']",4,万,古,千,秋,,,
万古長青,"['万', '古', '長', '青']",4,万,古,長,青,,,
万死一生,"['万', '死', '一', '生']",4,万,死,一,生,,,
半死半生,"['半', '死', '半', '生']",4,半,死,半,生,,,
半知半解,"['半', '知', '半', '解']",4,半,知,半,解,,,
万能一心,"['万', '能', '一', '心']",4,万,能,一,心,,,
万万千千,"['万', '万', '千', '千']",4,万,万,千,千,,,
万里同風,"['万', '里', '同', '風']",4,万,里,同,風,,,
飛花落葉,"['飛', '花', '落', '葉']",4,飛,花,落,葉,,,
飛耳長目,"['飛', '耳', '長', '目']",4,飛,耳,長,目,,,
百川帰海,"['百', '川', '帰', '海']",4,百,川,帰,海,,,
百戦百勝,"['百', '戦', '百', '勝']",4,百,戦,百,勝,,,
百人百様,"['百', '人', '百', '様']",4,百,人,百,様,,,
百家争鳴,"['百', '家', '争', '鳴']",4,百,家,争,鳴,,,
百下百全,"['百', '下', '百', '全']",4,百,下,百,全,,,
百発百中,"['百', '発', '百', '中']",4,百,発,百,中,,,
品行方正,"['品', '行', '方', '正']",4,品,行,方,正,,,
風林火山,"['風', '林', '火', '山']",4,風,林,火,山,,,
不言実行,"['不', '言', '実', '行']",4,不,言,実,行,,,
父子相伝,"['父', '子', '相', '伝']",4,父,子,相,伝,,,
仏足石歌,"['仏', '足', '石', '歌']",4,仏,足,石,歌,,,
不立文字,"['不', '立', '文', '字']",4,不,立,文,字,,,
文武両道,"['文', '武', '両', '道']",4,文,武,両,道,,,
文明開化,"['文', '明', '開', '化']",4,文,明,開,化,,,
変態百出,"['変', '態', '百', '出']",4,変,態,百,出,,,
望文生義,"['望', '文', '生', '義']",4,望,文,生,義,,,
望聞問切,"['望', '聞', '問', '切']",4,望,聞,問,切,,,
北窓三友,"['北', '窓', '三', '友']",4,北,窓,三,友,,,
真一文字,"['真', '一', '文', '字']",4,真,一,文,字,,,
三日天下,"['三', '日', '天', '下']",4,三,日,天,下,,,
名聞利養,"['名', '聞', '利', '養']",4,名,聞,利,養,,,
無芸大食,"['無', '芸', '大', '食']",4,無,芸,大,食,,,
無茶苦茶,"['無', '茶', '苦', '茶']",4,無,茶,苦,茶,,,
無手勝流,"['無', '手', '勝', '流']",4,無,手,勝,流,,,
無二無三,"['無', '二', '無', '三']",4,無,二,無,三,,,
無明長夜,"['無', '明', '長', '夜']",4,無,明,長,夜,,,
名山勝川,"['名', '山', '勝', '川']",4,名,山,勝,川,,,
名実一体,"['名', '実', '一', '体']",4,名,実,一,体,,,
明明白白,"['明', '明', '白', '白']",4,明,明,白,白,,,
面目一新,"['面', '目', '一', '新']",4,面,目,一,新,,,
目指気使,"['目', '指', '気', '使']",4,目,指,気,使,,,
目食耳視,"['目', '食', '耳', '視']",4,目,食,耳,視,,,
物見遊山,"['物', '見', '遊', '山']",4,物,見,遊,山,,,
門戸開放,"['門', '戸', '開', '放']",4,門,戸,開,放,,,
問答無用,"['問', '答', '無', '用']",4,問,答,無,用,,,
有言実行,"['有', '言', '実', '行']",4,有,言,実,行,,,
有口無行,"['有', '口', '無', '行']",4,有,口,無,行,,,
右文左武,"['右', '文', '左', '武']",4,右,文,左,武,,,
有名無実,"['有', '名', '無', '実']",4,有,名,無,実,,,
落花流水,"['落', '花', '流', '水']",4,落,花,流,水,,,
立身出世,"['立', '身', '出', '世']",4,立,身,出,世,,,
流星光底,"['流', '星', '光', '底']",4,流,星,光,底,,,
良二千石,"['良', '二', '千', '石']",4,良,二,千,石,,,
緑林白波,"['緑', '林', '白', '波']",4,緑,林,白,波,,,
六十六部,"['六', '十', '六', '部']",4,六,十,六,部,,,
和顔愛語,"['和', '顔', '愛', '語']",4,和,顔,愛,語,,,
哀哀父母,"['哀', '哀', '父', '母']",4,哀,哀,父,母,,,
相碁井目,"['相', '碁', '井', '目']",4,相,碁,井,目,,,
哀糸豪竹,"['哀', '糸', '豪', '竹']",4,哀,糸,豪,竹,,,
愛別離苦,"['愛', '別', '離', '苦']",4,愛,別,離,苦,,,
青息吐息,"['青', '息', '吐', '息']",4,青,息,吐,息,,,
悪衣悪食,"['悪', '衣', '悪', '食']",4,悪,衣,悪,食,,,
悪因悪果,"['悪', '因', '悪', '果']",4,悪,因,悪,果,,,
悪逆無道,"['悪', '逆', '無', '道']",4,悪,逆,無,道,,,
悪酔強酒,"['悪', '酔', '強', '酒']",4,悪,酔,強,酒,,,
悪戦苦闘,"['悪', '戦', '苦', '闘']",4,悪,戦,苦,闘,,,
悪木盗泉,"['悪', '木', '盗', '泉']",4,悪,木,盗,泉,,,
暗雲低迷,"['暗', '雲', '低', '迷']",4,暗,雲,低,迷,,,
安居楽業,"['安', '居', '楽', '業']",4,安,居,楽,業,,,
安車蒲輪,"['安', '車', '蒲', '輪']",4,安,車,蒲,輪,,,
安宅正路,"['安', '宅', '正', '路']",4,安,宅,正,路,,,
暗中飛躍,"['暗', '中', '飛', '躍']",4,暗,中,飛,躍,,,
暗中模索,"['暗', '中', '模', '索']",4,暗,中,模,索,,,
安養浄土,"['安', '養', '浄', '土']",4,安,養,浄,土,,,
安穏無事,"['安', '穏', '無', '事']",4,安,穏,無,事,,,
安分守己,"['安', '分', '守', '己']",4,安,分,守,己,,,
安楽浄土,"['安', '楽', '浄', '土']",4,安,楽,浄,土,,,
易往易行,"['易', '往', '易', '行']",4,易,往,易,行,,,
遺憾千万,"['遺', '憾', '千', '万']",4,遺,憾,千,万,,,
意気自如,"['意', '気', '自', '如']",4,意,気,自,如,,,
意気消沈,"['意', '気', '消', '沈']",4,意,気,消,沈,,,
意気衝天,"['意', '気', '衝', '天']",4,意,気,衝,天,,,
意在言外,"['意', '在', '言', '外']",4,意,在,言,外,,,
意志薄弱,"['意', '志', '薄', '弱']",4,意,志,薄,弱,,,
医食同源,"['医', '食', '同', '源']",4,医,食,同,源,,,
以心伝心,"['以', '心', '伝', '心']",4,以,心,伝,心,,,
衣帯中賛,"['衣', '帯', '中', '賛']",4,衣,帯,中,賛,,,
異体同心,"['異', '体', '同', '心']",4,異,体,同,心,,,
衣帯不解,"['衣', '帯', '不', '解']",4,衣,帯,不,解,,,
一意攻苦,"['一', '意', '攻', '苦']",4,一,意,攻,苦,,,
一意専心,"['一', '意', '専', '心']",4,一,意,専,心,,,
一栄一辱,"['一', '栄', '一', '辱']",4,一,栄,一,辱,,,
一言居士,"['一', '言', '居', '士']",4,一,言,居,士,,,
一元描写,"['一', '元', '描', '写']",4,一,元,描,写,,,
一言芳恩,"['一', '言', '芳', '恩']",4,一,言,芳,恩,,,
一汁一菜,"['一', '汁', '一', '菜']",4,一,汁,一,菜,,,
一樹百穫,"['一', '樹', '百', '穫']",4,一,樹,百,穫,,,
一塵法界,"['一', '塵', '法', '界']",4,一,塵,法,界,,,
一族郎党,"['一', '族', '郎', '党']",4,一,族,郎,党,,,
一罰百戒,"['一', '罰', '百', '戒']",4,一,罰,百,戒,,,
一病息災,"['一', '病', '息', '災']",4,一,病,息,災,,,
一望千頃,"['一', '望', '千', '頃']",4,一,望,千,頃,,,
一枚看板,"['一', '枚', '看', '板']",4,一,枚,看,板,,,
一味徒党,"['一', '味', '徒', '党']",4,一,味,徒,党,,,
一網打尽,"['一', '網', '打', '尽']",4,一,網,打,尽,,,
一毛不抜,"['一', '毛', '不', '抜']",4,一,毛,不,抜,,,
一目瞭然,"['一', '目', '瞭', '然']",4,一,目,瞭,然,,,
一粒万倍,"['一', '粒', '万', '倍']",4,一,粒,万,倍,,,
一了百了,"['一', '了', '百', '了']",4,一,了,百,了,,,
一労永逸,"['一', '労', '永', '逸']",4,一,労,永,逸,,,
一攫千金,"['一', '攫', '千', '金']",4,一,攫,千,金,,,
一家眷族,"['一', '家', '眷', '族']",4,一,家,眷,族,,,
一家団欒,"['一', '家', '団', '欒']",4,一,家,団,欒,,,
一喜一憂,"['一', '喜', '一', '憂']",4,一,喜,一,憂,,,
一気呵成,"['一', '気', '呵', '成']",4,一,気,呵,成,,,
一騎当千,"['一', '騎', '当', '千']",4,一,騎,当,千,,,
一球入魂,"['一', '球', '入', '魂']",4,一,球,入,魂,,,
一挙両失,"['一', '挙', '両', '失']",4,一,挙,両,失,,,
一挙両得,"['一', '挙', '両', '得']",4,一,挙,両,得,,,
一件落着,"['一', '件', '落', '着']",4,一,件,落,着,,,
一視同仁,"['一', '視', '同', '仁']",4,一,視,同,仁,,,
一瀉千里,"['一', '瀉', '千', '里']",4,一,瀉,千,里,,,
一生懸命,"['一', '生', '懸', '命']",4,一,生,懸,命,,,
一唱三嘆,"['一', '唱', '三', '嘆']",4,一,唱,三,嘆,,,
一触即発,"['一', '触', '即', '発']",4,一,触,即,発,,,
一心不乱,"['一', '心', '不', '乱']",4,一,心,不,乱,,,
一寸丹心,"['一', '寸', '丹', '心']",4,一,寸,丹,心,,,
一銭一厘,"['一', '銭', '一', '厘']",4,一,銭,一,厘,,,
一治一乱,"['一', '治', '一', '乱']",4,一,治,一,乱,,,
一張一弛,"['一', '張', '一', '弛']",4,一,張,一,弛,,,
一超直入,"['一', '超', '直', '入']",4,一,超,直,入,,,
一朝富貴,"['一', '朝', '富', '貴']",4,一,朝,富,貴,,,
一擲千金,"['一', '擲', '千', '金']",4,一,擲,千,金,,,
一登竜門,"['一', '登', '竜', '門']",4,一,登,竜,門,,,
一筆抹殺,"['一', '筆', '抹', '殺']",4,一,筆,抹,殺,,,
一顰一笑,"['一', '顰', '一', '笑']",4,一,顰,一,笑,,,
一片氷心,"['一', '片', '氷', '心']",4,一,片,氷,心,,,
以毒制毒,"['以', '毒', '制', '毒']",4,以,毒,制,毒,,,
意馬心猿,"['意', '馬', '心', '猿']",4,意,馬,心,猿,,,
移風易俗,"['移', '風', '易', '俗']",4,移,風,易,俗,,,
遺風残香,"['遺', '風', '残', '香']",4,遺,風,残,香,,,
威風堂堂,"['威', '風', '堂', '堂']",4,威,風,堂,堂,,,
緯武経文,"['緯', '武', '経', '文']",4,緯,武,経,文,,,
異類中行,"['異', '類', '中', '行']",4,異,類,中,行,,,
異路同帰,"['異', '路', '同', '帰']",4,異,路,同,帰,,,
因果応報,"['因', '果', '応', '報']",4,因,果,応,報,,,
飲河満腹,"['飲', '河', '満', '腹']",4,飲,河,満,腹,,,
因機説法,"['因', '機', '説', '法']",4,因,機,説,法,,,
韻鏡十年,"['韻', '鏡', '十', '年']",4,韻,鏡,十,年,,,
飲水思源,"['飲', '水', '思', '源']",4,飲,水,思,源,,,
陰陽五行,"['陰', '陽', '五', '行']",4,陰,陽,五,行,,,
有為転変,"['有', '為', '転', '変']",4,有,為,転,変,,,
右往左往,"['右', '往', '左', '往']",4,右,往,左,往,,,
羽化登仙,"['羽', '化', '登', '仙']",4,羽,化,登,仙,,,
雨奇晴好,"['雨', '奇', '晴', '好']",4,雨,奇,晴,好,,,
有相無相,"['有', '相', '無', '相']",4,有,相,無,相,,,
有象無象,"['有', '象', '無', '象']",4,有,象,無,象,,,
有頂天外,"['有', '頂', '天', '外']",4,有,頂,天,外,,,
雨露霜雪,"['雨', '露', '霜', '雪']",4,雨,露,霜,雪,,,
雲煙過眼,"['雲', '煙', '過', '眼']",4,雲,煙,過,眼,,,
運斤成風,"['運', '斤', '成', '風']",4,運,斤,成,風,,,
雲行雨施,"['雲', '行', '雨', '施']",4,雲,行,雨,施,,,
雲合霧集,"['雲', '合', '霧', '集']",4,雲,合,霧,集,,,
